feature_name,feature_tag,Name,Address,Longitude,Latitude
mynews,convenience_store,myNEWS @ Tesco Ara Damansara (1st Floor) ,"F-16, FIRST FLOOR, TESCO ARA DAMANSARA, NO.1, JALAN PJU 1A/3A, ARA DAMANSARA, PJU 1A",101.57627,3.11881
mynews,convenience_store,myNEWS @ Tesco Klang (1st Floor) ,"LOT NO. F9, 1ST FLOOR, TESCO KLANG, NO. 3, JALAN BATU NILAM 6/KS6, BANDAR BUKIT TINGGI",101.441079,3.005881
mynews,convenience_store,myNEWS @ Tesco Mutiara Damansara (1st Floor) ,"LOT NO. F13A, 1ST FLOOR, TESCO MUTIARA DAMANSARA, 8 JALAN PJU 7/4, MUTIARA DAMANSARA",101.6131689,3.1596532
mynews,convenience_store,myNEWS @ Tesco Puchong (1st Floor),"LOT NO.3, 1ST FLOOR, TESCO PUCHONG, 148-149, JALAN BANDAR 3, OFF JALAN PUCHONG, PUSAT BANDAR PUCHONG",101.6158754,3.034845
mynews,convenience_store,myNEWS @ Tesco Rawang (G Floor) ,"LOT G12, TESCO RAWANG, NO. 1, JALAN RAWANG",101.5978486,3.302869
mynews,convenience_store,myNEWS @ Tesco Shah Alam (1st Floor),"LOT 20, 1ST FLOOR, TESCO SHAH ALAM, NO. 3, JALAN AEROBIK 13/43, SEKSYEN 13",101.5387217,3.071783
mynews,convenience_store,myNEWS @ Tesco Shah Alam (G Floor),"LOT G7, GROUND FLOOR, TESCO SHAH ALAM, NO. 2, JALAN SETIA PRIMA SU13/3, SEKSYEN 13, SETIA ALAM",101.4446807,3.1070029
mynews,convenience_store,myNEWS @ The Curve (B1 Floor) ,"KIOSK NO. K-B1-2-D, BASEMENT 1, THE CURVE, NO. 6, JALAN PJU 7/3, MUTIARA DAMANSARA",101.612005,3.157922
mynews,convenience_store,myNEWS @ The Curve (G Floor) ,"LOT G99A, GROUND FLOOR, THE CURVE, NO. 6, JALAN PJU 7/3, MUTIARA DAMANSARA",101.6114672,3.1577361
mynews,convenience_store,myNEWS @ The Main Place (LG Floor) ,"LOT NO. LG-07, LOWER GROUND FLOOR, THE MAIN PLACE, JALAN USJ 21/10, PERSIARAN KEWAJIPAN",101.581156,3.026183
mynews,convenience_store,myNEWS @ The Pinnacle (Mezzanine Floor),"LOT M-02, MEZZANINE FLOOR, PERSIARAN LAGOON, BANDAR SUNWAY",101.608983,3.072498
mynews,convenience_store,myNEWS (Maru Kafe) @ The Place Cyberjaya (G Floor),"D-GF-05, THE PLACE JALAN TEKNOKRAT 1/1 CYBER 3",101.661869,2.937059
mynews,convenience_store,myNEWS (Maru Kafe) @ The University of Nottingham Malaysia,"HA02, BLOCK H, JALAN BROGA THE UNIVERSITY OF NOTTINGHAM MALAYSIA CAMPUS SEMENYIH",101.87453,2.945071
mynews,convenience_store,myNEWS (Maru Kafe) @ The Village Square Club (G Floor),"VS-G-02, THE VILLAGE SQUARE VALENCIA CLUB ELITIS GAPURA SENJA VALENCIA",101.585575,3.211398
mynews,convenience_store,"myNEWS (Maru Kafe) @ Trefoil, Setia City (1st Floor)","RS-1-5 BLOCK C, TREFOIL@SETIA CITY, NO. 2, JALAN SETIA DAGANG AH U13/AH, SEKSYEN U13, SETIA ALAM",101.460639,3.111487
mynews,convenience_store,myNEWS @ Tropicana Avenue (G Floor),"LOT 23A, TROPICANA AVENUE, PERSIARAN TROPICANA",101.595329,3.1367633
mynews,convenience_store,myNEWS @ Tropicana City Mall (LG Floor) ,"LOT LG-08, LG, TROPICANA CITY MALL, NO. 3, JALAN SS 20/27",101.627043,3.130799
mynews,convenience_store,myNEWS @ University of Cyberjaya (UG Floor),"CYBERJAYA UNIVERSITY COLLEGE OF MEDICAL SCIENCES R2-UG TOWER BLOCK, PERSIARAN BESTARI CYBER 11","",""
mynews,convenience_store,myNEWS (Maru Kafe) @ U-Plaza MSU,"S0210, U-Plaza, Management & Science University (MSU) University Drive Off Persiaran Olahraga, Section 13","",""
mynews,convenience_store,myNEWS @ USJ Sentral 3 ,"G-2A, JALAN USJ SENTRAL 3, PERSIARAN SUBANG 1",101.595229,3.057571
mynews,convenience_store,myNEWS (Maru Kafe) @ Utropolis Marketplace (G Floor),"G-B5, GROUND FLOOR, UTROPOLIS MARKETPLACE, JALAN KONTRAKTOR U1/14, SEKSYEN U1",101.5599696,3.0903666
mynews,convenience_store,"myNEWS (Maru Kafe) @ Village Shop, The Club (G Floor)","G01 & G02, VILLAGE SHOP@THE CLUB, NO. 9, PERSIARAN BUKIT UTAMA, BANDAR UTAMA",101.603251,3.150989
mynews,convenience_store,myNEWS (Maru Kafe) @ Vista Alam (LG Floor),"B11-LG, VISTA ALAM, JALAN IKTISAS 14/1, SEKSYEN 14",101.5242267,3.0707144
mynews,convenience_store,"myNEWS @ Xiamen University Malaysia, Sunsuria","BLOCK D6, UNIT G01, GROUND FLOOR XIAMEN UNIVERSITY MALAYSIA JALAN SUNSURIA, BANDAR SUNSURIA",101.7066,2.8341 
mynews,convenience_store,SUPERVALUE @ You Vista (G Floor),"VG-3A, YOU VISTA, JALAN YOU CITY,",101.7628122,3.0739197
mynews,convenience_store,myNEWS HQ,"LOT NO. 3, JALAN TEKNOLOGI 3/1 TAMAN SAINS SELANGOR 1 SEKSYEN 3, PJU 5, KOTA DAMANSARA",101.572559,3.162047
mynews,convenience_store,myNEWS (Maru Kafe) @ 28 Boulevard (G Floor),"G-13, 28 BOULEVARD, JALAN PERDANA 3/10 PANDAN PERDANA",101.744385,3.118582
mynews,convenience_store,myNEWS (Maru Kafe) @ Dedaun SG Besi (G Floor),"A-G-03, DEDAUN SG BESI JALAN HANG TUAH 2 TAMAN SALAK SELATAN",101.695163,3.084842
mynews,convenience_store,myNEWS (Maru Kafe) @ D'sara Sentral (G Floor),"LOT R-G-6, D'SARA SENTRAL SUNGAI BULOH SENTRAL, JALAN WELFARE KAMPUNG BARU SUNGAI BULOH, SEKSYEN U19",101.577653,3.199392
mynews,convenience_store,myNEWS (Maru Kafe) @ Pangsapuri Khidmat Melawati (G Floor),"G-9, PANGSAPURI KHIDMAT MELAWATI NO. 2, JALAN KOLAM AIR, DESA MELAWATI 53100 WILAYAH PERSEKUTUAN",101.73894,3.217158
mynews,convenience_store,myNEWS (Maru Kafe) @ Residensi 357 Setapak (G Floor) ,"01-3A, RESIDENSI 357 SETAPAK LORONG 2/230 SETAPAK",101.71426,3.199035
mynews,convenience_store,myNEWS (Maru Kafe) @ Taman Sri Hartamas,"31, JALAN SRI HARTAMAS 7 TAMAN SRI HARTAMAS",101.649875,3.157729
mynews,convenience_store,myNEWS (Maru Kafe) @ Wisma MCA (G Floor) ,"LOT G-07, GROUND FLOOR WISMA MCA NO. 163, JALAN AMPANG",101.716886,3.16007
